1.86,-1.4684,-3.1398,-2.2177,-3.1313,0.14754,0.0020944,0.93448,0.012216
1.87,-1.4669,-3.1398,-2.2084,-3.1312,0.14924,0.0021133,0.9384,0.012337
1.88,-1.4654,-3.1397,-2.199,-3.1311,0.15097,0.0021333,0.94231,0.012459
1.89,-1.4639,-3.1397,-2.1895,-3.1309,0.15271,0.0021543,0.94621,0.012582
1.9,-1.4624,-3.1397,-2.1801,-3.1308,0.15447,0.0021751,0.9501,0.012706
1.91,-1.4608,-3.1397,-2.1705,-3.1307,0.15624,0.0021947,0.95398,0.012831
1.92,-1.4592,-3.1397,-2.161,-3.1306,0.15803,0.0022148,0.95785,0.012957
1.93,-1.4577,-3.1396,-2.1514,-3.1304,0.15984,0.0022363,0.96171,0.013083
1.94,-1.4561,-3.1396,-2.1417,-3.1303,0.16167,0.0022583,0.96556,0.013211
1.95,-1.4544,-3.1396,-2.1321,-3.1302,0.16351,0.0022791,0.96941,0.01334
1.96,-1.4528,-3.1396,-2.1224,-3.13,0.16537,0.0022996,0.97324,0.01347
1.97,-1.4511,-3.1395,-2.1126,-3.1299,0.16725,0.0023213,0.97707,0.013601
1.98,-1.4494,-3.1395,-2.1028,-3.1298,0.16914,0.0023441,0.98089,0.013733
1.99,-1.4477,-3.1395,-2.093,-3.1296,0.17105,0.0023666,0.98469,0.013866
2,-1.446,-3.1395,-2.0831,-3.1295,0.17298,0.0023878,0.9885,0.014
2.01,-1.4443,-3.1394,-2.0732,-3.1293,0.17493,0.0024099,0.99229,0.014136
2.02,-1.4425,-3.1394,-2.0633,-3.1292,0.1769,0.0024333,0.99608,0.014273
2.03,-1.4407,-3.1394,-2.0533,-3.1291,0.17889,0.0024573,0.99985,0.014411
2.04,-1.4389,-3.1394,-2.0433,-3.1289,0.18089,0.0024799,1.0036,0.01455
2.05,-1.4371,-3.1393,-2.0332,-3.1288,0.18291,0.0025024,1.0074,0.01469
2.06,-1.4353,-3.1393,-2.0231,-3.1286,0.18496,0.0025264,1.0111,0.014832
2.07,-1.4334,-3.1393,-2.013,-3.1285,0.18702,0.0025515,1.0149,0.014976
2.08,-1.4315,-3.1393,-2.0028,-3.1283,0.1891,0.0025759,1.0186,0.01512
2.09,-1.4296,-3.1392,-1.9926,-3.1282,0.1912,0.0025993,1.0224,0.015266
2.1,-1.4277,-3.1392,-1.9824,-3.128,0.19332,0.0026238,1.0261,0.015414
2.11,-1.4258,-3.1392,-1.9721,-3.1279,0.19547,0.0026499,1.0298,0.015563
2.12,-1.4238,-3.1392,-1.9618,-3.1277,0.19763,0.0026762,1.0335,0.015714
2.13,-1.4218,-3.1391,-1.9514,-3.1275,0.19981,0.002701,1.0373,0.015866
2.14,-1.4198,-3.1391,-1.941,-3.1274,0.20202,0.0027262,1.041,0.01602
2.15,-1.4178,-3.1391,-1.9306,-3.1272,0.20424,0.002753,1.0447,0.016175
2.16,-1.4157,-3.1391,-1.9201,-3.1271,0.20649,0.0027809,1.0483,0.016333
2.17,-1.4136,-3.139,-1.9096,-3.1269,0.20876,0.0028077,1.052,0.016492
2.18,-1.4115,-3.139,-1.8991,-3.1267,0.21105,0.0028339,1.0557,0.016653
2.19,-1.4094,-3.139,-1.8885,-3.1266,0.21336,0.0028615,1.0594,0.016815
2.2,-1.4073,-3.1389,-1.8779,-3.1264,0.2157,0.0028907,1.0631,0.01698
2.21,-1.4051,-3.1389,-1.8673,-3.1262,0.21806,0.0029198,1.0667,0.017146
2.22,-1.4029,-3.1389,-1.8566,-3.1261,0.22044,0.0029473,1.0704,0.017315
2.23,-1.4007,-3.1389,-1.8459,-3.1259,0.22285,0.0029758,1.0741,0.017485
2.24,-1.3985,-3.1388,-1.8351,-3.1257,0.22528,0.0030062,1.0777,0.017658
2.25,-1.3962,-3.1388,-1.8243,-3.1255,0.22774,0.0030373,1.0814,0.017832
2.26,-1.3939,-3.1388,-1.8135,-3.1254,0.23022,0.0030669,1.085,0.018009
2.27,-1.3916,-3.1387,-1.8026,-3.1252,0.23272,0.0030965,1.0887,0.018188
2.28,-1.3893,-3.1387,-1.7917,-3.125,0.23525,0.0031279,1.0923,0.018369
2.29,-1.3869,-3.1387,-1.7808,-3.1248,0.23781,0.0031608,1.0959,0.018553
2.3,-1.3845,-3.1386,-1.7698,-3.1246,0.24039,0.003193,1.0996,0.018739
2.31,-1.3821,-3.1386,-1.7588,-3.1244,0.243,0.003224,1.1032,0.018927
2.32,-1.3796,-3.1386,-1.7477,-3.1242,0.24563,0.0032565,1.1068,0.019117
2.33,-1.3772,-3.1385,-1.7366,-3.124,0.24829,0.003291,1.1104,0.01931
2.34,-1.3747,-3.1385,-1.7255,-3.1239,0.25098,0.0033258,1.1141,0.019506
2.35,-1.3721,-3.1385,-1.7144,-3.1237,0.2537,0.0033588,1.1177,0.019704
2.36,-1.3696,-3.1384,-1.7032,-3.1235,0.25644,0.0033925,1.1213,0.019905
2.37,-1.367,-3.1384,-1.6919,-3.1233,0.25921,0.0034282,1.1249,0.020109
2.38,-1.3644,-3.1384,-1.6807,-3.1231,0.26202,0.0034654,1.1285,0.020315
2.39,-1.3618,-3.1383,-1.6694,-3.1229,0.26485,0.0035011,1.1321,0.020524
2.4,-1.3591,-3.1383,-1.658,-3.1226,0.26771,0.0035362,1.1357,0.020735
2.41,-1.3564,-3.1383,-1.6466,-3.1224,0.2706,0.0035732,1.1394,0.02095
2.42,-1.3537,-3.1382,-1.6352,-3.1222,0.27352,0.0036123,1.143,0.021168
2.43,-1.351,-3.1382,-1.6238,-3.122,0.27647,0.0036511,1.1466,0.021388
2.44,-1.3482,-3.1382,-1.6123,-3.1218,0.27945,0.0036881,1.1502,0.021612
2.45,-1.3454,-3.1381,-1.6008,-3.1216,0.28247,0.0037264,1.1538,0.021838
2.46,-1.3425,-3.1381,-1.5892,-3.1214,0.28552,0.0037671,1.1574,0.022068
2.47,-1.3397,-3.138,-1.5776,-3.1211,0.2886,0.0038087,1.161,0.022301
2.48,-1.3368,-3.138,-1.566,-3.1209,0.29171,0.0038484,1.1646,0.022537
2.49,-1.3338,-3.138,-1.5543,-3.1207,0.29485,0.0038881,1.1682,0.022776
2.5,-1.3309,-3.1379,-1.5426,-3.1205,0.29803,0.0039301,1.1718,0.023018
2.51,-1.3279,-3.1379,-1.5309,-3.1202,0.30125,0.0039741,1.1754,0.023264
2.52,-1.3248,-3.1379,-1.5191,-3.12,0.3045,0.004017,1.179,0.023513
2.53,-1.3218,-3.1378,-1.5073,-3.1198,0.30778,0.0040586,1.1826,0.023766
2.54,-1.3187,-3.1378,-1.4955,-3.1195,0.3111,0.0041019,1.1862,0.024022
2.55,-1.3155,-3.1377,-1.4836,-3.1193,0.31445,0.0041476,1.1898,0.024281
2.56,-1.3124,-3.1377,-1.4717,-3.119,0.31784,0.0041938,1.1934,0.024544
2.57,-1.3092,-3.1376,-1.4597,-3.1188,0.32127,0.0042378,1.197,0.02481
2.58,-1.306,-3.1376,-1.4477,-3.1185,0.32473,0.0042824,1.2006,0.02508
2.59,-1.3027,-3.1376,-1.4357,-3.1183,0.32824,0.0043294,1.2042,0.025353
2.6,-1.2994,-3.1375,-1.4237,-3.118,0.33178,0.0043782,1.2078,0.025631
2.61,-1.2961,-3.1375,-1.4116,-3.1178,0.33535,0.0044256,1.2114,0.025911
2.62,-1.2927,-3.1374,-1.3994,-3.1175,0.33897,0.0044717,1.215,0.026195
